c Esto es un archivo con instancias para grafos. 
p did 150
e 59 102 142.328913256
e 59 103 10.97088122
e 59 104 25.6951222833
e 59 105 204.399728568
e 59 106 128.606219916
e 59 107 294.540801878
e 59 108 219.006101333
e 59 109 132.834296252
e 59 110 189.715284483
e 59 111 88.6283274146
e 59 112 288.603949111
e 59 113 158.105828195
e 59 114 109.111390508
e 59 115 131.158181965
e 59 116 2.90079523429
e 59 117 279.402491388
e 59 118 178.298131374
e 59 119 184.173343099
e 59 120 46.1450926905
e 59 121 218.136597837
e 59 122 28.6251824682
e 59 123 260.239501598
e 59 124 12.4496586336
e 59 125 151.135294389
e 59 126 281.114067056
e 59 127 112.03045059
e 59 128 257.244487385
e 59 129 132.082374784
e 59 130 120.082309753
e 59 131 221.274187225
e 59 132 206.359163943
e 59 133 149.930833655
e 59 134 198.615041196
e 59 135 89.5850700611
e 59 136 141.401160435
e 59 137 113.636766836
e 59 138 0.263932407312
e 59 139 164.578439458
e 59 140 81.6635812991
e 59 141 165.924258212
e 59 142 97.6023888862
e 59 143 236.791079977
e 59 144 64.0163324517
e 59 145 50.9340542089
e 59 146 193.668025654
e 59 147 271.598010211
e 59 148 130.390557481
e 59 149 239.955777562
e 60 61 42.9005952158
e 60 62 21.0655811162
e 60 63 44.1421123568
e 60 64 36.1541631399
e 60 65 258.079253854
e 60 66 182.13534934
e 60 67 252.357777444
e 60 68 256.571938821
e 60 69 120.137528989
e 60 70 59.0366985418
e 60 71 184.965650413
e 60 72 130.059357449
e 60 73 229.316834226
e 60 74 16.5794185856
e 60 75 187.838844487
e 60 76 242.934729042
e 60 77 130.298957171
e 60 78 182.131040246
e 60 79 250.795611109
e 60 80 204.116823086
e 60 81 55.8823157226
e 60 82 29.3751760724
e 60 83 278.19706555
e 60 84 262.232859318
e 60 85 201.418738645
e 60 86 178.164032547
e 60 87 153.354166656
e 60 88 97.0081369886
e 60 89 72.9609597194
e 60 90 128.647691349
e 60 91 280.833464133
e 60 92 116.690425032
e 60 93 189.375452516
e 60 94 286.24853114
e 60 95 26.9916806652
e 60 96 60.3076126532
e 60 97 168.135052592
e 60 98 285.955727017
e 60 99 40.0646299863
e 60 100 8.05446673077
e 60 101 193.862094454
e 60 102 230.641852712
e 60 103 227.078495496
e 60 104 210.719007726
e 60 105 218.666097825
e 60 106 237.636288363
e 60 107 215.296043172
e 60 108 16.4136402233
e 60 109 126.008884629
e 60 110 99.8568802988
e 60 111 113.069728534
e 60 112 209.195882621
e 60 113 164.523926145
e 60 114 168.523359635
e 60 115 20.9269221242
e 60 116 127.478687065
e 60 117 8.71010383427
e 60 118 160.309746187
e 60 119 246.35415481
e 60 120 78.8905005949
e 60 121 268.851691905
e 60 122 252.963614519
e 60 123 185.850059572
e 60 124 33.2723451649
e 60 125 292.783876718
e 60 126 57.1410298935
e 60 127 237.03422509
e 60 128 100.942793069
e 60 129 125.757746541
e 60 130 208.336489059
e 60 131 152.380881195
e 60 132 80.0874565074
e 60 133 41.2742643297
e 60 134 251.831685515
e 60 135 55.7155064548
e 60 136 22.0356482763
e 60 137 233.311919858
e 60 138 196.161983898
e 60 139 55.2631266368
e 60 140 241.480260475
e 60 141 186.565214635
e 60 142 292.513363296
e 60 143 210.518997399
e 60 144 118.822650615
e 60 145 0.905311619119
e 60 146 166.238150408
e 60 147 298.414184002
e 60 148 7.68531614705
e 60 149 298.863767266
e 61 62 291.550296395
e 61 63 144.6270829
e 61 64 46.9101210591
e 61 65 272.135061086
e 61 66 212.06150731
e 61 67 93.8057770486
e 61 68 227.176633415
e 61 69 179.05647348
e 61 70 19.1844996697
e 61 71 10.6799844088
e 61 72 47.5769530574
e 61 73 158.16199206
e 61 74 218.974510833
e 61 75 39.5312039586
e 61 76 207.369701251
e 61 77 179.432152522
e 61 78 23.5218860468
e 61 79 194.698118867
e 61 80 28.9245150792
e 61 81 82.7597552197
e 61 82 83.587611035
e 61 83 143.773761542
e 61 84 181.65924973
e 61 85 189.823227034
e 61 86 295.307113983
e 61 87 134.133499701
e 61 88 26.1352113065
e 61 89 243.400509003
e 61 90 46.0453479074
e 61 91 286.856912293
e 61 92 17.5083104565
e 61 93 287.546346761
e 61 94 70.1793978066
e 61 95 40.3892996822
e 61 96 80.3805242623
e 61 97 12.9706076827
e 61 98 179.769595697
e 61 99 43.9180771419
e 61 100 222.044858216
e 61 101 179.854703213
e 61 102 166.427922834
e 61 103 77.331570443
e 61 104 195.19752638
e 61 105 294.835603454
e 61 106 173.556452151
e 61 107 293.054447978
e 61 108 190.925376733
e 61 109 183.97632306
e 61 110 241.909383003
e 61 111 242.830196235
e 61 112 5.70320542083
e 61 113 218.192928609
e 61 114 131.60449264
e 61 115 18.932967471
e 61 116 254.602592037
e 61 117 178.373046774
e 61 118 8.02904360004
e 61 119 67.8842238801
e 61 120 139.556203827
e 61 121 125.292748284
e 61 122 19.5177601768
e 61 123 119.003246671
e 61 124 272.73019665
e 61 125 28.2410405948
e 61 126 117.550945873
e 61 127 204.091349187
e 61 128 138.829006853
e 61 129 173.675303055
e 61 130 42.2940667832
e 61 131 178.151850899
e 61 132 54.021150799
e 61 133 250.991025257
e 61 134 204.235122445
e 61 135 216.781189675
e 61 136 13.2867750672
e 61 137 125.303934884
e 61 138 210.632721501
e 61 139 80.9308616155
e 61 140 245.42160711
e 61 141 272.474938659
e 61 142 85.5213409318
e 61 143 134.496747826
e 61 144 174.910205718
e 61 145 163.665390124
e 61 146 9.33415491845
e 61 147 299.115357305
e 61 148 32.9283811038
e 61 149 278.28361583
e 62 63 63.8578293754
e 62 64 92.8929882967
e 62 65 165.168921929
e 62 66 230.33055274
e 62 67 214.997884919
e 62 68 163.48588744
e 62 69 41.7907023506
e 62 70 38.4471194295
e 62 71 103.478222943
e 62 72 69.0550998478
e 62 73 268.161904754
e 62 74 59.2401429955
e 62 75 30.7652394697
e 62 76 198.577563817
e 62 77 12.056937994
e 62 78 154.02693364
e 62 79 215.370782584
e 62 80 2.95643588835
e 62 81 6.33151306555
e 62 82 191.834918706
e 62 83 52.7250634161
e 62 84 208.948024599
e 62 85 217.27978946
e 62 86 128.103524746
e 62 87 284.093832988
e 62 88 72.0627832002
e 62 89 189.811556274
e 62 90 156.863582292
e 62 91 192.449513183
e 62 92 61.6368690603
e 62 93 250.042036349
e 62 94 191.018237911
e 62 95 24.9178757477
e 62 96 227.662725214
e 62 97 14.9432489966
e 62 98 227.637186754
e 62 99 149.589796316
e 62 100 236.7637318
e 62 101 69.848591401
e 62 102 96.9709023068
e 62 103 70.8221663402
e 62 104 153.250372276
e 62 105 8.63095138493
e 62 106 120.948568574
e 62 107 205.816818152
e 62 108 292.284859507
e 62 109 183.072774931
e 62 110 87.5965720657
e 62 111 299.353265128
e 62 112 102.884240885
e 62 113 89.6513952492
e 62 114 144.89658353
e 62 115 86.1071544898
e 62 116 30.5372436562
e 62 117 192.356059572
e 62 118 162.895415436
e 62 119 160.886831708
e 62 120 102.783188535
e 62 121 215.389049047
e 62 122 25.7116953853
e 62 123 268.288802191
e 62 124 36.3858181205
e 62 125 112.07258741
e 62 126 23.0847607298
e 62 127 222.122479005
e 62 128 124.356942065
e 62 129 136.192081659
e 62 130 191.202302336
e 62 131 101.2484756
e 62 132 107.162980122
e 62 133 178.580379363
e 62 134 272.603771389
e 62 135 182.413118287
e 62 136 158.545408277
e 62 137 209.587624475
e 62 138 222.293355536
e 62 139 128.761291961
e 62 140 17.0739814675
e 62 141 218.137639694
e 62 142 224.615786422
e 62 143 93.8100855892
e 62 144 48.2690112908
e 62 145 219.496407586
e 62 146 14.7292206616
e 62 147 128.877359393
e 62 148 239.19577004
e 62 149 85.0440255952
e 63 64 182.701329726
e 63 65 269.502630923
e 63 66 120.435969947
e 63 67 145.737467998
e 63 68 69.3535295693
e 63 69 108.50420234
e 63 70 49.1740863059
e 63 71 10.0248572516
e 63 72 126.490992183
e 63 73 142.300680362
e 63 74 239.555485908
e 63 75 157.134234181
e 63 76 87.1110450617
e 63 77 93.466135451
e 63 78 70.4798135166
e 63 79 238.613933672
e 63 80 125.271848193
e 63 81 81.362278052
e 63 82 31.1638828598
e 63 83 221.425765363
e 63 84 278.170306742
e 63 85 2.39070659806
e 63 86 100.057504151
e 63 87 232.125890668
e 63 88 120.392332843
e 63 89 78.7838464993
e 63 90 257.50434517
e 63 91 25.3961757056
e 63 92 25.4182828882
e 63 93 102.532360073
e 63 94 105.059119186
e 63 95 195.787886585
e 63 96 228.944164847
e 63 97 174.722258237
e 63 98 218.236049455
e 63 99 223.417340911
e 63 100 97.4875242159
e 63 101 278.438354878
e 63 102 81.4317710607
e 63 103 18.1833404606
e 63 104 66.1623264094
e 63 105 185.324304271
e 63 106 141.380977881
e 63 107 269.273894593
e 63 108 240.997314206
e 63 109 287.408605258
e 63 110 202.817059222
e 63 111 23.5693097746
e 63 112 108.252161926
e 63 113 137.499071892
e 63 114 74.6373629322
e 63 115 165.111023707
e 63 116 38.9292054438
e 63 117 297.581112773
e 63 118 209.011112879
e 63 119 229.557302447
e 63 120 259.218314029
e 63 121 135.288745893
e 63 122 223.017463838
e 63 123 58.5878763208
e 63 124 123.832151192
e 63 125 182.238341805
e 63 126 87.4140580118
e 63 127 2.52452817533
e 63 128 29.3123463288
e 63 129 291.037607169
e 63 130 17.7517441803
e 63 131 148.004941266
e 63 132 289.274854998
e 63 133 215.498408323
e 63 134 221.683154879
e 63 135 159.591363964
e 63 136 2.08814728095
e 63 137 214.790710845
e 63 138 244.437426724
e 63 139 3.25169332833
e 63 140 211.483845205
e 63 141 39.4884753105
e 63 142 61.1324525833
e 63 143 15.4126773553
e 63 144 144.238501072
e 63 145 129.917961055
e 63 146 289.052521948
e 63 147 234.689599543
e 63 148 68.2640593613
e 63 149 223.052933809
e 64 65 82.8499094526
e 64 66 56.6473688927
e 64 67 83.9044501396
e 64 68 97.5164587409
e 64 69 113.012635363
e 64 70 82.545252484
e 64 71 165.295385312
e 64 72 12.169686191
e 64 73 18.2506876793
e 64 74 99.0750152071
e 64 75 199.672940822
e 64 76 118.154276789
e 64 77 137.139361905
e 64 78 166.062470246
e 64 79 271.969211804
e 64 80 158.490342426
e 64 81 180.350034898
e 64 82 247.699670166
e 64 83 173.958074945
e 64 84 93.037747905
e 64 85 92.7973045823
e 64 86 28.0717478241
e 64 87 278.222218714
e 64 88 293.535276545
e 64 89 12.4977830735
e 64 90 85.8581346847
e 64 91 227.598564452
e 64 92 26.4704157296
e 64 93 50.1532027338
e 64 94 295.172303071
e 64 95 36.4998612222
e 64 96 233.826308986
e 64 97 43.9652497114
e 64 98 102.999521578
e 64 99 247.530022694
e 64 100 138.332701328
e 64 101 168.098687498
e 64 102 185.708633526
e 64 103 255.735773733
e 64 104 17.1923462038
e 64 105 119.755473123
e 64 106 225.00063601
e 64 107 6.93564360315
e 64 108 260.707576236
e 64 109 90.7189818571
e 64 110 282.971186497
e 64 111 108.034813786
e 64 112 232.215882692
e 64 113 110.851596649
e 64 114 243.510525924
e 64 115 68.2644772753
e 64 116 127.515283939
e 64 117 46.9212973799
e 64 118 17.7530201413
e 64 119 118.746896801
e 64 120 157.830363083
e 64 121 73.4361179657
e 64 122 45.605248794
e 64 123 260.001498328
e 64 124 65.0963856841
e 64 125 78.2268660329
e 64 126 146.396878822
e 64 127 91.8096702248
e 64 128 269.738886237
e 64 129 277.135422806
e 64 130 262.122498884
e 64 131 69.5728962444
e 64 132 63.7020668791
e 64 133 195.169371867
e 64 134 291.461865927
e 64 135 270.544923355
e 64 136 161.398572538
e 64 137 172.691146001
e 64 138 68.0745035864
e 64 139 162.743353002
e 64 140 283.814206071
e 64 141 115.421207098
e 64 142 108.011998753
e 64 143 287.885773552
e 64 144 152.665847236
e 64 145 195.174124988
e 64 146 189.036947153
e 64 147 217.678318156
e 64 148 35.4024791818
e 64 149 47.7905027088
e 65 66 259.630052239
e 65 67 244.688315637
e 65 68 212.01641892
e 65 69 238.582676582
e 65 70 287.705770311
e 65 71 187.428563377
e 65 72 286.964794285
e 65 73 169.604051248
e 65 74 188.666003301
e 65 75 163.610710302
e 65 76 33.9578730022
e 65 77 202.058448509
e 65 78 135.28259166
e 65 79 112.045352742
e 65 80 199.599479416
e 65 81 104.516328479
e 65 82 248.139162206
e 65 83 198.997750286
e 65 84 190.643680981
e 65 85 280.980625585
e 65 86 292.780420888
e 65 87 167.957567893
e 65 88 269.280348601
e 65 89 299.021588778
e 65 90 1.68629967821
e 65 91 293.781595646
e 65 92 128.785291125
e 65 93 120.086256792
e 65 94 213.709269563
e 65 95 165.538688928
e 65 96 223.074471474
e 65 97 242.951089852
e 65 98 18.3346760988
e 65 99 134.507903992
e 65 100 264.246849726
e 65 101 16.6371677603
e 65 102 212.339609997
e 65 103 186.599520354
e 65 104 49.3883962307
e 65 105 171.534888125
e 65 106 260.051910388
e 65 107 48.1476504406
e 65 108 277.507319511
e 65 109 5.02228198767
e 65 110 10.8671101434
e 65 111 109.433307996
e 65 112 195.972916298
e 65 113 283.25068943
e 65 114 39.7561433543
e 65 115 298.001125635
e 65 116 141.844555827
e 65 117 112.146830352
e 65 118 143.10658294
e 65 119 207.248982058
e 65 120 67.0162650053
e 65 121 239.506791513
e 65 122 72.6525653504
e 65 123 63.0642656489
e 65 124 84.9758496812
e 65 125 146.343326492
e 65 126 71.4626264975
e 65 127 4.44985050289
e 65 128 123.614537694
e 65 129 236.05926518
e 65 130 133.493600591
e 65 131 285.795329849
e 65 132 149.058480825
e 65 133 70.4608597638
e 65 134 279.96045564
e 65 135 132.610635482
e 65 136 170.819718742
e 65 137 16.1390569049
e 65 138 159.412159929
e 65 139 97.6449918474
e 65 140 32.0950215928
e 65 141 222.63429049
e 65 142 67.3019993876
e 65 143 239.656648687
e 65 144 68.294599455
e 65 145 207.781124518
e 65 146 170.329795713
e 65 147 33.5284522632
e 65 148 20.1506099043
e 65 149 281.726768585
e 66 67 161.996662093
e 66 68 289.464382179
e 66 69 163.568792359
e 66 70 89.254251637
e 66 71 149.656936684
e 66 72 97.4338181525
e 66 73 280.181220902
e 66 74 297.440101123
e 66 75 251.195918537
e 66 76 211.402039121
e 66 77 97.4026678791
e 66 78 78.7638981004
e 66 79 297.403101795
e 66 80 33.7690420211
e 66 81 184.652987782
e 66 82 156.290919065
e 66 83 105.23043762
e 66 84 229.774854128
e 66 85 263.365786194
e 66 86 160.07464655
e 66 87 173.987228736
e 66 88 187.519743054
e 66 89 119.260716211
e 66 90 230.020170973
e 66 91 269.586122508
e 66 92 170.989157478
e 66 93 222.542555432
e 66 94 243.350290863
e 66 95 119.586728573
e 66 96 256.341301686
e 66 97 67.7113324516
e 66 98 131.448115218
e 66 99 178.584620338
e 66 100 162.292596295
e 66 101 219.394213897
e 66 102 263.266708782
e 66 103 167.101613279
e 66 104 198.409612954
e 66 105 133.38387762
e 66 106 124.791570939
e 66 107 34.4489098296
e 66 108 262.592959489
e 66 109 150.392801876
e 66 110 41.386454781
e 66 111 232.525604522
e 66 112 234.978446437
e 66 113 173.913299349
e 66 114 148.331505365
e 66 115 230.062450786
e 66 116 207.625537024
e 66 117 184.316360288
e 66 118 36.9966819819
e 66 119 178.272120615
e 66 120 173.574585561
e 66 121 201.679088009
e 66 122 0.335922819359
e 66 123 102.126258263
e 66 124 255.444000337
e 66 125 219.025634469
e 66 126 12.4060161171
e 66 127 205.491537742
e 66 128 98.0581096318
e 66 129 221.353531347
e 66 130 95.6774495132
e 66 131 244.240796299
e 66 132 280.388856779
e 66 133 212.482983354
e 66 134 122.437894786
e 66 135 283.433848252
e 66 136 194.1648299
e 66 137 258.970015779
e 66 138 293.13777517
e 66 139 226.923547271
e 66 140 159.560329356
e 66 141 184.945456864
e 66 142 277.677810047
e 66 143 152.149096259
e 66 144 181.643164427
e 66 145 236.30403058
e 66 146 165.261607288
e 66 147 283.628374494
e 66 148 54.7334159151
e 66 149 280.230164166
e 67 68 132.49424299
e 67 69 216.461151763
e 67 70 216.141103067
e 67 71 41.3112325589
e 67 72 50.2422427578
e 67 73 294.869200314
e 67 74 205.362886712
e 67 75 299.423367888
e 67 76 191.57502832
e 67 77 119.173576149
e 67 78 100.38236227
e 67 79 281.705659838
e 67 80 107.468742401
e 67 81 169.668591731
e 67 82 84.8570536433
e 67 83 76.3275416529
e 67 84 250.74495308
e 67 85 120.661938745
e 67 86 149.044563422
e 67 87 215.909853156
e 67 88 236.028167676
e 67 89 63.8178987214
e 67 90 193.868507194
e 67 91 39.4938486329
e 67 92 25.2957417537
e 67 93 158.87790846
e 67 94 180.02365841
e 67 95 84.7218680973
e 67 96 247.245784305
e 67 97 202.727786499
e 67 98 92.7774623754
e 67 99 1.44354878736
e 67 100 279.261324092
e 67 101 271.029974954
e 67 102 217.369224794
e 67 103 193.036900392
e 67 104 183.141517908
e 67 105 64.7149074412
e 67 106 80.4927978854
e 67 107 166.978377505
e 67 108 176.514185393
e 67 109 274.241188083
e 67 110 295.227143464
e 67 111 253.866323635
e 67 112 143.258561049
e 67 113 139.189705491
e 67 114 124.173155909
e 67 115 255.076234107
e 67 116 205.165267069
e 67 117 251.005362029
e 67 118 173.922966635
e 67 119 90.4775937061
e 67 120 153.572780084
e 67 121 48.5567015605
e 67 122 123.493631925
e 67 123 80.8919769614
e 67 124 250.448414105
e 67 125 36.6842056975
e 67 126 276.713718149
e 67 127 265.480599742
e 67 128 88.3508682031
e 67 129 132.996155573
e 67 130 269.122602522
e 67 131 257.362265216
e 67 132 219.058720288
e 67 133 222.569253272
e 67 134 139.764837787
e 67 135 29.9876460155
e 67 136 32.7067508057
e 67 137 12.0158086232
e 67 138 62.4307055132
e 67 139 266.183928766
e 67 140 245.266239825
e 67 141 191.352729393
e 67 142 66.4448770957
e 67 143 240.121650808
e 67 144 127.294536562
e 67 145 90.2831963808
e 67 146 237.835349853
e 67 147 122.211189509
e 67 148 288.885497288
e 67 149 144.489412447
e 68 69 130.617914437
e 68 70 133.415713597
e 68 71 148.120777708
e 68 72 0.853915324407
e 68 73 90.635791689
e 68 74 164.711009954
e 68 75 77.026302972
e 68 76 41.8205425454
e 68 77 121.9140045
e 68 78 13.1189231288
e 68 79 54.1102771128
e 68 80 224.466510255
e 68 81 254.333579333
e 68 82 263.308460877
e 68 83 184.472770228
e 68 84 257.309719513
e 68 85 46.2916530533
e 68 86 181.394900774
e 68 87 234.327981004
e 68 88 16.5366711068
e 68 89 9.23831669129
e 68 90 195.972846499
e 68 91 253.000379264
e 68 92 295.776152689
e 68 93 293.025834345
e 68 94 189.13533321
e 68 95 266.932770148
e 68 96 270.719746004
e 68 97 69.9656768719
e 68 98 48.8162629668
e 68 99 107.713696371
e 68 100 231.041767373
e 68 101 263.007662395
e 68 102 251.947586425
e 68 103 290.39055961
e 68 104 197.971327322
e 68 105 223.457875292
e 68 106 292.870632627
e 68 107 151.865952913
e 68 108 29.5887081945
e 68 109 151.703398828
e 68 110 52.56465523
e 68 111 98.3694757899
e 68 112 9.81294684447
e 68 113 142.217205208
e 68 114 279.278260789
e 68 115 273.202441501
e 68 116 295.421345766
e 68 117 222.330617676
e 68 118 103.95616583
e 68 119 0.53395025905
e 68 120 249.209109356
e 68 121 16.9219342787
e 68 122 74.1505345397
e 68 123 31.6957601782
e 68 124 242.451671967
e 68 125 284.475908439
e 68 126 220.182438746
e 68 127 146.657387121
e 68 128 131.123690063
e 68 129 224.05007215
e 68 130 88.5296796879
e 68 131 168.239531316
e 68 132 123.453143479
e 68 133 189.620272247
e 68 134 65.2045163447
e 68 135 92.0234621816
e 68 136 170.686281545
e 68 137 143.932531186
e 68 138 31.1457111099
e 68 139 289.644843673
e 68 140 144.172607966
e 68 141 274.708455088
e 68 142 281.577296188
e 68 143 208.648514391
e 68 144 49.1866784084
e 68 145 193.971518022
e 68 146 295.236347633
e 68 147 67.8681531773
e 68 148 8.41768329761
e 68 149 152.647960595
e 69 70 233.800299552
e 69 71 213.397869007
e 69 72 271.587985754
e 69 73 264.172831666
e 69 74 132.093077836
e 69 75 121.580581378
e 69 76 162.172414854
e 69 77 83.8872956207
e 69 78 107.207087505
e 69 79 156.685835715
e 69 80 12.5507235324
e 69 81 213.631229627
e 69 82 122.069677992
e 69 83 126.122752628
e 69 84 1.23404898285
e 69 85 107.872291979
e 69 86 136.258689839
e 69 87 228.799160206
e 69 88 38.0271267844
e 69 89 271.588457142
e 69 90 77.7238271377
e 69 91 51.5913646568
e 69 92 203.012750171
e 69 93 14.0178362996
e 69 94 279.103412597
e 69 95 20.2675543548
e 69 96 215.501469152
e 69 97 66.0313406166
e 69 98 71.0646816705
e 69 99 17.7574198282
e 69 100 19.935635112
e 69 101 222.277575128
e 69 102 37.8740765036
e 69 103 110.650948469
e 69 104 46.7799417994
e 69 105 51.488084541
e 69 106 11.2225597245
e 69 107 134.491679
e 69 108 9.50048645805
e 69 109 129.182355314
e 69 110 295.2511767
e 69 111 243.620715591
e 69 112 67.9972896324
e 69 113 1.26350838062
e 69 114 299.479072376
e 69 115 74.6152781301
e 69 116 234.608030498
e 69 117 206.828549659
e 69 118 265.692477829
e 69 119 95.2014941883
e 69 120 274.749980417
e 69 121 224.461125207
e 69 122 95.0415526101
e 69 123 148.052333094
e 69 124 87.3903833662
